2	1. автобус (a bus)	100	0	2,65	--	4,79	1,43	1,07	4,46	64,80	3,00	7,00
2	234. коньки (skates)	99	0,08	3,12	--	3,65	2,2	1,04	4,72	12,00	2,00	5,00
1	235. копилка (a piggy bank)	99	0,08	2,71	231,00	3,69	2,25	1,28	4,49	2,20	3,00	7,00
2	236. копье (a spear)	91	0,57	2,54	--	2,59	2,47	1,12	4,44	10,00	2,00	5,00
1	237. корабль (a ship)	44	2,46	4,05	603,00	3,23	1,69	1,23	2,92	112,50	2,00	6,00
1	238. корень (a root)	58	1,33	2,91	487,00	3,95	2,05	1,50	3,91	63,70	2,00	5,00
1	239. корзина (a basket)	83	0,79	3,75	489,00	3,72	1,70	1,20	3,22	19,40	3,00	7,00
2	240. коридор (a corridor)	98	0,16	3,64	--	4,66	1,54	1,18	3,88	110,80	3,00	7,00
2	241. коробка (a box)	98	0,14	2,35	--	4,6	1,43	1,03	3,06	49,00	3,00	7,00
1	242. корова (a cow)	97	0,24	2,92	481,00	4,19	1,20	1,05	4,36	44,80	3,00	6,00
2	243. королева (a queen)	82	1	2,99	--	2,79	1,59	1,23	4,21	22,40	4,00	8,00
1	244. корона (a crown)	99	0,08	3,16	487,00	3,31	1,68	1,07	4,17	9,40	3,00	6,00
1	245. корсет (a corset)	100	0,00	2,74	402,00	3,30	3,64	1,33	4,68	1,90	2,00	6,00
2	246. корыто (a wash-tub)	92	0,59	2,27	--	2,71	1,95	1,51	4,58	6,40	3,00	6,00
2	247. коса (a scythe)	94	0,41	2,45	--	3,13	1,7	1,12	2,67	19,10	2,00	4,00
1	248. космонавт (an astronaut)	93	0,45	3,74	442,00	3,34	2,06	1,13	3,97	14,60	3,00	9,00
1	249. костер (a fire)	97	0,22	3,19	443,00	4,15	1,81	1,13	4,09	48,00	2,00	6,00
1	250. костыль (a crutch)	100	0,00	2,61	264,00	3,31	2,69	1,27	4,66	9,20	2,00	6,00
2	251. кость (a bone)	95	0,32	1,7	--	3,58	1,61	1,11	4,56	58,50	1,00	4,00
2	252. костюм (a costume)	97	0,24	2,47	--	4,38	2,08	1,26	4,27	81,30	2,00	6,00
1	253. кошелек (1) (a wallet)	47	1,59	2,99	171,00	4,59	1,95	1,12	3,30	11,40	3,00	7,00
1	254. кошка (a cat)	55	1,27	3,12	394,00	4,74	1,07	1,02	4,13	50,40	2,00	5,00
2	255. кощей (Koschei)	89	0,81	4,1	--	2,9	1,66	1,54	3,38	2,00	2,00	5,00
2	256. кран (a tap)	94	0,33	2,45	--	4,81	1,59	1,25	3,97	23,30	1,00	4,00
2	257. креветка (a shrimp)	64	1,48	3,28	--	3,41	3,72	1,36	4,55	3,70	3,00	8,00
1	258. крендель (a pretzel)	47	2,36	2,34	375,00	3,49	2,74	1,27	4,48	1,60	2,00	7,00
2	259. кресло (a seat)	76	0,8	2,91	--	4,38	1,51	1,06	3,55	93,60	2,00	6,00
1	260. крест (a cross)	89	0,55	2,09	288,00	3,86	1,73	1,08	3,57	56,40	1,00	5,00
1	261. кровать (a bed)	96	0,27	2,80	437,00	4,88	1,24	1,13	4,16	88,40	2,00	6,00
1	262. крокодил (a crocodile)	92	0,49	4,12	767,00	3,08	1,56	1,06	4,48	10,70	3,00	8,00
2	263. кролик (a rabbit)	53	1,07	2,34	--	3,48	1,55	1,11	4,26	11,90	2,00	6,00
1	264. кроссворд (a crossword)	98	0,16	2,89	591,00	4,20	2,63	1,12	4,79	2,70	2,00	8,00
1	265. крот (a mole)	89	0,71	3,23	437,00	2,77	1,97	1,51	3,12	6,00	1,00	4,00
1	266. круг (a circle)	75	0,93	1,18	201,00	4,60	1,42	1,04	4,73	157,40	1,00	4,00
1	267. кружка (a mug)	90	0,47	2,58	500,00	4,62	1,35	1,04	4,21	26,40	2,00	6,00
1	268. крыло (a wing)	98	0,16	3,37	511,00	3,84	1,64	1,24	4,05	67,60	2,00	5,00
2	269. крыса (a rat)	72	1,08	3,15	--	3,33	1,77	1,12	4,23	17,70	2,00	5,00
1	270. крыша (a roof)	87	0,60	3,60	569,00	4,13	1,46	1,09	4,28	85,00	2,00	5,00
2	271. крышка (a lid)	83	1,12	2,76	--	4,24	1,64	1,21	3,31	30,90	2,00	6,00
2	272. крючок (a hook)	87	0,61	1,9	--	3,02	1,85	1,14	3,81	17,70	2,00	6,00
1	273. куб (a cube)	99	0,08	1,25	237,00	4,27	2,34	1,09	4,86	5,70	1,00	3,00
2	274. кубики (cubes)	97	0,24	2,56	--	3,51	1,11	1,04	4,44	9,90	3,00	6,00
1	275. кувшин (a jug)	94	0,40	2,00	290,00	4,29	1,98	1,21	4,29	6,80	2,00	6,00
1	276. кузнечик (a grasshopper)	62	1,95	3,93	314,00	3,56	1,63	1,35	3,27	4,80	3,00	8,00
1	277. кукла (a doll)	80	0,83	3,22	349,00	4,02	1,11	1,05	3,50	25,30	2,00	5,00
1	278. кукуруза (an ear of corn)	77	0,95	3,30	388,00	4,18	1,91	1,14	4,38	6,80	4,00	8,00
1	279. кулак (a fist)	96	0,27	3,08	392,00	4,41	1,56	1,09	4,55	62,50	2,00	5,00
2	280. купальник (a swimsuit)	71	1,24	2,7	--	4,35	2,16	1,17	3,95	4,00	3,00	8,00
1	281. курица (a chicken)	98	0,16	3,33	419,00	4,03	1,38	1,06	4,75	33,10	3,00	6,00
2	282. куртка (a jacket)	69	1,47	3,09	--	4,29	1,55	1,07	3,83	41,00	2,00	6,00
2	283. кухня (a kitchen)	95	0,38	2,96	--	4,82	1,3	1,09	3,75	120,10	2,00	5,00
2	284. лаборатория (a laboratory)	52	1,92	3,48	--	3,23	3,23	1,71	3,24	52,20	6,00	12,00
2	285. ладонь (a palm of the hand)	83	0,92	2,77	--	4,83	1,34	1,02	4,72	92,70	2,00	5,00
1	286. лампа (1) (a lamp)	95	0,35	3,13	325,00	4,65	1,46	1,12	3,63	34,00	2,00	5,00
2	287. лампа (2) (a lamp)	43	1,66	2,22	--	4,47	1,53	1,27	2,63	34,00	2,00	5,00
2	288. лампочка (a light bulb)	83	0,8	3,09	--	4,75	1,5	1,01	4,91	21,70	3,00	8,00
2	289. ландыш (a lily of the valley)	74	1,36	3,28	--	3,58	2,18	1,43	4,53	2,90	2,00	6,00
1	290. ластик (an eraser)	85	0,90	2,48	286,00	4,31	2,32	1,12	4,44	0,90	2,00	6,00
1	291. лебедь (a swan)	98	0,14	3,06	374,00	3,77	1,78	1,25	4,22	14,90	2,00	5,00
2	292. лев (a lion)	98	0,14	2,66	--	3,51	1,2	1,05	3,63	64,30	1,00	3,00
1	293. лейка (a watering-can)	100	0,00	2,50	379,00	3,95	1,59	1,05	4,39	1,30	2,00	5,00
1	294. леопард (a leopard)	64	1,91	3,23	432,00	3,22	2,24	1,24	4,16	2,10	3,00	7,00
2	295. лес (a forest)	89	0,84	2,65	--	4,12	1,24	1,06	3,58	211,50	1,00	3,00
2	296. лестница (stairs)	96	0,32	2,71	--	4,84	1,33	1,1	3,86	83,10	3,00	7,00
1	297. лимон (a lemon)	92	0,49	2,69	395,00	4,58	1,81	1,00	4,11	11,70	2,00	5,00
1	298. линейка (a ruler)	100	0,00	2,31	262,00	4,58	2,09	1,05	4,91	8,60	3,00	7,00
1	299. лиса (a fox)	78	1,17	2,79	448,00	3,65	1,32	1,19	4,00	8,70	2,00	4,00
1	300. лицо (a face)	57	1,48	2,83	289,00	4,82	1,25	1,56	3,13	878,00	2,00	4,00
1	301. лоб (a forehead)	81	0,96	2,04	253,00	4,89	1,37	1,28	3,92	78,70	1,00	3,00
1	302. лодка (a boat)	97	0,22	3,43	439,00	3,60	1,69	1,04	4,46	62,90	2,00	5,00
2	303. ложка (a spoon)	95	0,4	1,63	--	4,84	1,07	1,01	4,38	40,50	2,00	5,00
1	304. локоть (an elbow)	98	0,16	2,09	266,00	4,60	1,52	1,13	4,57	40,20	2,00	5,00
1	305. лопата (a shovel)	100	0,00	2,28	289,00	4,23	1,45	1,03	4,80	19,50	3,00	6,00
1	306. лось (an elk)	97	0,19	2,99	265,00	3,18	2,16	1,19	4,12	6,50	1,00	3,00
2	307. лошадь (a horse)	78	1,01	2,91	--	3,55	1,2	1,04	4,11	80,90	2,00	5,00
2	308. лужа (a puddle)	90	0,52	1,65	--	4,7	1,13	1,08	4,24	22,20	2,00	4,00
2	309. лыжи (skis)	98	0,16	2,47	--	3,9	1,85	1,09	4,22	18,30	2,00	4,00
1	310. люстра (a chandelier)	97	0,24	2,97	321,00	4,68	1,83	1,21	4,09	9,90	2,00	6,00
1	311. лягушка (a frog)	74	0,83	3,04	368,00	3,77	1,31	1,06	4,22	10,50	3,00	7,00
1	312. магнитофон (a tape recorder)	88	0,82	3,51	323,00	3,28	2,56	1,27	3,21	14,30	4,00	10,00
1	313. майка (a tank top)	97	0,24	1,84	295,00	4,65	1,47	1,07	4,62	15,20	2,00	5,00
1	314. малина (raspberries)	61	1,83	3,36	389,00	4,27	1,41	1,07	3,77	7,20	3,00	6,00
1	315. маска (a mask)	94	0,37	2,17	200,00	3,94	1,95	1,21	3,23	34,30	2,00	5,00
1	316. масло (butter)	40	3,34	3,07	352,00	3,74	1,43	1,29	3,97	73,00	2,00	5,00
2	317. матрас (a mattress)	58	1,47	3,34	--	4,21	1,93	1,16	3,57	8,00	2,00	6,00
2	318. матрос (a sailor)	55	1,15	2,61	--	2,71	2,21	1,22	4,26	22,10	2,00	6,00
1	319. маяк (a lighthouse)	100	0,00	2,42	386,00	3,21	2,54	1,17	3,90	8,50	2,00	5,00
2	320. медведь (a bear)	94	0,42	2,52	--	3,39	1,18	1,05	3,96	33,40	2,00	6,00
2	321. медсестра (a nurse)	93	0,48	2,76	--	3,91	2,01	1,2	4,03	16,10	3,00	9,00
2	322. мельница (a mill)	100	0	3,57	--	2,73	2,32	1,26	4,48	10,50	3,00	7,00
1	323. месяц (a moon)	53	1,96	1,55	533,00	4,67	1,66	2,01	3,37	328,00	2,00	5,00
1	324. метла (a broom)	100	0,00	2,56	302,00	3,88	1,73	1,08	4,70	6,70	2,00	5,00
1	325. меч (a sword)	96	0,28	2,11	227,00	3,57	2,04	1,04	4,87	33,30	1,00	3,00
1	326. мешок (a sack)	97	0,24	2,05	298,00	3,51	1,68	1,13	4,34	61,10	2,00	5,00
1	327. микроскоп (a microscope)	99	0,08	3,42	326,00	3,69	3,03	1,24	4,76	6,00	3,00	9,00
1	328. микрофон (a microphone)	100	0,00	3,25	315,00	3,87	2,65	1,04	4,67	16,30	3,00	8,00
1	329. миксер (a mixer)	94	0,46	3,03	329,00	4,17	2,88	1,36	4,21	0,60	2,00	6,00
1	330. миска (a bowl)	63	1,41	1,83	336,00	4,57	1,65	1,09	3,91	12,10	2,00	5,00
1	331. мозг (a brain)	97	0,22	3,63	500,00	4,28	2,72	1,15	4,21	84,50	1,00	4,00
1	332. молоко (milk)	75	1,37	2,87	352,00	4,71	1,14	1,25	3,54	57,40	3,00	6,00
1	333. молоток (a hammer)	99	0,08	2,77	295,00	4,28	1,62	1,04	4,68	12,40	3,00	7,00
1	334. мольберт (an easel)	97	0,24	2,67	445,00	2,92	3,32	1,22	4,28	2,30	2,00	7,00
1	335. морж (a walrus)	93	0,45	3,35	533,00	2,82	2,31	1,36	4,04	2,60	1,00	4,00
1	336. морковь (a carrot)	73	1,10	2,34	271,00	4,62	1,33	1,01	4,71	8,80	2,00	6,00
2	337. мост (a bridge)	94	0,48	2,83	--	3,87	1,67	1,04	2,86	65,40	1,00	4,00
1	338. мотоцикл (a motor-cycle)	98	0,16	4,14	459,00	3,66	2,05	1,24	4,07	18,40	3,00	8,00
2	339. мочалка (a loofah)	86	0,96	3,12	--	4,02	1,65	1,19	3,58	2,20	3,00	7,00
1	340. муравей (an ant)	100	0,00	3,43	271,00	4,18	1,41	1,13	4,68	12,10	3,00	7,00
1	341. мусорка (a trash can)	48	2,18	1,98	246,00	4,36	2,06	1,29	2,97	0,00	3,00	7,00
1	342. муха (a fly)	93	0,49	3,61	272,00	4,36	1,39	1,10	3,91	27,10	2,00	4,00
1	343. мышь (a mouse)	64	1,01	3,06	269,00	3,59	1,30	1,03	4,40	37,00	1,00	3,00
1	344. мяч (a ball)	100	0,00	2,14	360,00	4,14	1,12	1,01	3,74	26,40	1,00	3,00
1	345. намордник (a muzzle)	97	0,22	3,16	371,00	3,35	2,62	1,36	3,42	2,00	3,00	9,00
1	346. наперсток (a thimble)	95	0,33	3,37	167,00	3,38	2,36	1,13	4,90	1,50	3,00	9,00
1	347. наручники (handcuffs)	99	0,08	2,71	275,00	3,01	2,82	1,12	4,65	7,20	4,00	9,00
1	348. наушники (earphones)	99	0,08	3,51	305,00	4,77	2,93	1,22	4,15	4,90	4,00	8,00
2	349. невеста (a bride)	99	0,08	2,64	--	3,53	1,87	1,16	4,06	31,70	3,00	7,00
1	350. нога (a leg)	94	0,43	2,61	191,00	4,80	1,14	1,04	4,40	459,20	2,00	4,00
1	351. нож (a knife)	98	0,16	1,91	219,00	4,79	1,31	1,02	4,84	66,60	1,00	3,00
1	352. ножницы (scissors)	100	0,00	2,31	285,00	4,70	1,56	1,01	4,62	8,70	3,00	7,00
2	353. нора (a hole)	66	2,14	3,12	--	3	1,97	1,44	3,91	13,10	2,00	4,00
1	354. нос (a nose)	99	0,08	2,04	131,00	4,79	1,08	1,04	4,32	138,80	1,00	3,00
1	355. носилки (a tub with handles)	88	0,80	2,87	363,00	2,89	2,94	1,43	2,61	8,30	3,00	7,00
1	356. носок (a sock)	100	0,00	2,18	221,00	4,82	1,22	1,08	4,46	25,20	2,00	5,00
1	357. носорог (a rhinoceros)	99	0,08	3,19	475,00	3,24	2,09	1,28	4,82	2,10	3,00	7,00
1	358. нота (a note)	92	0,60	1,67	230,00	3,63	2,36	1,27	4,81	23,60	2,00	4,00
2	359. ноты (notes)	93	0,51	2,77	--	3,58	2,29	1,16	4,51	23,60	2,00	4,00
1	360. ноутбук (a laptop)	93	0,46	2,84	167,00	4,84	4,52	1,11	4,56	3,00	3,00	7,00
1	361. ночь (a night)	46	2,29	2,73	434,00	4,68	1,15	1,31	3,05	402,80	1,00	3,00
1	362. обезьяна (a monkey)	67	1,53	3,34	399,00	3,58	1,60	1,21	3,89	17,40	4,00	8,00
2	363. ободок (a band)	80	1,03	2,55	--	3,81	2,6	1,54	3,69	1,80	3,00	6,00
2	364. овал (an oval)	66	2,08	1,13	--	3,91	2,21	1,07	4,59	4,40	2,00	4,00
2	365. овца (a sheep)	39	2,1	2,63	--	3,15	1,55	1,08	3,88	17,50	2,00	4,00
1	366. огурец (a cucumber)	95	0,38	2,37	374,00	4,63	1,20	1,03	3,73	18,90	3,00	6,00
1	367. одеяло (a blanket)	65	1,76	2,65	483,00	4,66	1,26	1,11	3,38	38,80	4,00	7,00
1	368. одуванчик (a dandelion)	97	0,24	3,43	250,00	4,47	1,44	1,11	4,14	4,50	4,00	9,00
1	369. ожерелье (a necklace)	42	1,90	3,66	159,00	3,68	2,69	1,52	3,68	3,30	4,00	8,00
2	370. озеро (a lake)	73	1,52	3,39	--	4,15	1,75	1,13	3,93	54,90	3,00	5,00
1	371. окно (a window)	91	0,65	2,48	282,00	4,74	1,18	1,06	2,84	280,80	2,00	4,00
1	372. окорок (ham)	43	2,78	2,56	398,00	3,49	3,03	1,64	3,36	2,20	3,00	6,00
2	373. олень (a deer)	92	0,49	2,72	--	3,08	1,66	1,16	4,3	15,60	2,00	4,00
2	374. операционная (an operating room)	51	2,51	3,31	--	3,11	3,27	1,64	4,11	0,60	7,00	12,00
2	375. орден (a military medal)	74	1,23	2,51	--	3,22	2,76	1,36	3,94	42,20	2,00	5,00
1	376. орех (a nut)	90	0,52	2,64	332,00	4,37	1,60	1,28	3,48	15,70	2,00	4,00
1	377. оркестр (an orchestra)	95	0,32	4,07	586,00	3,78	2,76	1,71	4,18	44,20	2,00	7,00
1	378. осел (a donkey)	77	1,16	2,96	462,00	3,30	1,67	1,22	3,93	7,50	2,00	4,00
2	379. остров (an island)	91	0,68	2,22	--	3,2	2,01	1,23	4,22	95,70	2,00	6,00
2	380. осьминог (an octopus)	96	0,3	3,3	--	2,85	2,46	1,15	4,37	1,70	3,00	7,00
2	381. отвертка (a screwdriver)	93	0,52	2,46	--	3,71	2,32	1,1	4,52	2,40	3,00	8,00
2	382. открывашка (a bottle-opener)	61	1,72	2,66	--	4	2,57	1,28	4,53	0,00	4,00	10,00
1	383. открытка (a post card)	77	1,47	2,79	410,00	4,17	1,93	1,21	3,61	18,90	3,00	8,00
2	384. официант (a waiter)	100	0	3,28	--	4,15	2,81	1,28	4,24	20,70	4,00	8,00
2	385. официантка (a waitress)	82	1,1	2,66	--	3,89	2,96	1,34	3,81	10,00	5,00	10,00
2	386. охотник (a hunter)	97	0,22	3,32	--	3,11	1,87	1,46	3,8	26,90	3,00	7,00
1	387. очки (1) (glasses)	100	0,00	2,39	328,00	4,54	1,56	1,02	4,16	56,00	2,00	4,00
1	388. павлин (a peacock)	94	0,44	3,59	443,00	3,49	2,04	1,13	4,14	2,40	2,00	6,00
1	389. пазл (a jigsaw)	64	1,44	2,20	307,00	4,06	2,83	1,18	4,58	0,00	1,00	4,00
2	390. пакет (a packet)	87	0,61	1,75	--	4,62	2	1,17	2,66	65,80	2,00	5,00
1	391. палец (a finger)	92	0,55	2,52	205,00	4,89	1,13	1,04	4,62	219,10	2,00	5,00
1	392. палитра (a palette)	86	0,87	1,80	284,00	3,18	2,76	1,20	4,45	3,50	3,00	7,00
2	393. палуба (a deck)	53	2,77	3,33	--	2,6	2,79	1,57	3,56	20,40	3,00	6,00
1	394. пальма (a palm)	99	0,08	2,86	362,00	3,01	2,12	1,04	4,07	14,30	2,00	5,00
1	395. пальто (a coat)	82	1,09	2,52	463,00	4,27	1,74	1,29	4,01	48,60	2,00	5,00
2	396. папка (a folder)	90	0,6	2,33	--	4,1	2,9	1,2	3,41	29,70	2,00	5,00
1	397. парашют (a parachute)	91	0,68	2,35	163,00	3,30	2,41	1,14	4,47	9,90	3,00	7,00
2	398. паром (a ferry)	55	2,53	3,5	--	2,93	3,08	1,79	3,58	4,40	2,00	5,00
2	399. парусник (a sailing boat)	51	1,54	3	--	2,96	2,73	1,3	4,12	2,80	3,00	8,00
2	400. пастух (a herdsman)	27	3,6	3,19	--	2,16	2,17	1,48	2,67	9,60	2,00	6,00
1	401. паук (a spider)	97	0,24	3,46	325,00	3,77	1,50	1,11	3,64	9,90	2,00	4,00
1	402. паутина (a spider web)	100	0,00	1,59	312,00	4,11	1,67	1,07	4,84	11,30	4,00	7,00
2	403. певец (a singer)	90	0,71	3	--	4,06	2,12	1,62	3,3	28,40	2,00	5,00
1	404. педаль (a pedal)	69	1,58	2,73	526,00	3,42	2,03	1,27	3,22	8,60	2,00	5,00
1	405. пепельница (an ashtray)	99	0,08	2,49	298,00	3,86	2,95	1,20	4,66	9,20	4,00	9,00
1	406. перекресток (a crossroad)	94	0,40	2,94	423,00	4,57	2,37	1,32	4,21	13,40	4,00	11,00
1	407. перец (a bell pepper)	97	0,22	2,29	359,00	4,43	2,03	1,22	4,22	15,20	2,00	5,00
1	408. перо (a feather)	100	0,00	3,32	261,00	3,80	1,84	1,06	4,69	34,50	2,00	4,00
2	409. персик (a peach)	74	1,32	2,98	--	4,07	2,08	1,12	4,19	4,80	2,00	6,00
1	410. перчатка (a glove)	99	0,08	3,16	354,00	4,35	1,84	1,03	4,06	19,80	3,00	8,00
1	411. петух (a cock)	99	0,08	3,27	502,00	3,83	1,27	1,03	4,70	16,00	2,00	5,00
1	412. печенье (cookies)	70	1,27	2,60	383,00	4,29	1,28	1,18	3,64	7,90	3,00	7,00
1	413. печь (an oven)	94	0,37	3,03	389,00	3,12	1,61	1,09	3,78	32,60	1,00	3,00
2	414. пещера (a cave)	87	0,75	3,16	--	2,79	2,2	1,24	3,52	20,30	3,00	6,00
1	415. пиво (beer)	76	1,03	2,36	257,00	3,91	2,54	1,27	4,16	60,30	2,00	4,00
1	416. пиджак (a jacket)	73	1,00	2,12	236,00	4,28	2,39	1,21	4,43	38,10	2,00	6,00
1	417. пила (a saw)	99	0,08	1,95	218,00	3,78	1,87	1,13	3,93	9,20	2,00	4,00
2	418. пилка (an emery board)	51	1,51	2,64	--	4,08	3,02	1,27	4,22	0,90	2,00	5,00
2	419. пилот (a pilot)	74	1,75	4,04	--	3,37	2,25	1,52	3,22	26,90	2,00	5,00
1	420. пингвин (a penguin)	100	0,00	2,68	289,00	3,30	1,95	1,14	4,33	3,90	2,00	7,00
2	421. пионер (a pioneer)	89	0,82	2,72	--	2,69	2,39	1,21	3,95	14,80	3,00	6,00
1	422. пирамида (a pyramid)	98	0,16	1,82	211,00	3,26	1,99	1,11	4,09	16,00	4,00	8,00
2	423. пират (a pirate)	91	0,61	3,53	--	3,01	1,99	1,16	3,71	15,20	2,00	5,00
2	424. пирог (a pie)	88	0,67	3,89	--	4,37	1,47	1,16	4,09	16,30	2,00	5,00
1	425. пирожок (a patty)	27	3,53	2,03	277,00	3,77	1,46	1,08	3,46	12,10	3,00	7,00
1	426. пистолет (a pistol)	97	0,24	2,84	370,00	3,49	1,99	1,10	4,29	59,40	3,00	8,00
2	427. письмо (a letter)	52	1,42	2,83	--	4,02	1,78	1,13	4,19	304,30	2,00	5,00
1	428. пицца (a pizza)	94	0,40	2,42	380,00	4,53	3,07	1,21	4,51	3,30	2,00	4,00
2	429. платье (a dress)	95	0,36	3,07	--	4,21	1,34	1,07	3,23	64,80	2,00	6,00
2	430. платье (a dress)	46	1,74	3,35	--	3,79	1,3	1,07	3,71	64,80	2,00	6,00
2	431. плеер (a Walkman)	88	0,81	2,89	--	4,2	3,71	1,45	2,81	1,30	2,00	6,00
2	432. пленка (a film stock)	54	2,09	2,55	--	3,35	2,29	1,49	2,83	34,90	2,00	6,00
1	433. плот (a raft)	98	0,16	3,56	404,00	3,06	2,51	1,36	3,36	8,00	1,00	4,00
2	434. повар (a cook)	90	0,52	2,94	--	3,61	2	1,2	3,75	13,30	2,00	5,00
1	435. поводок (a leash)	45	2,26	3,20	276,00	3,81	2,07	1,29	3,59	6,90	3,00	7,00
2	436. подарок (a present)	87	0,71	2,19	--	4,08	1,26	1,31	4,65	75,40	3,00	7,00
1	437. подбородок (a chin)	95	0,38	1,98	306,00	4,73	1,69	1,17	3,94	26,10	4,00	10,00
1	438. поднос (a tray)	67	1,25	3,31	650,00	3,87	2,38	1,14	3,76	11,60	2,00	6,00
2	439. подтяжки (a pair of braces)	97	0,24	3,47	--	3,06	2,63	1,26	4,4	2,50	3,00	7,00
2	440. подушка (a pillow)	99	0,08	2,38	--	4,9	1,16	1,04	4,33	39,50	3,00	7,00
1	441. поезд (a train)	84	0,94	3,73	396,00	4,33	1,64	1,07	4,27	93,30	2,00	6,00
1	442. пол (a floor)	78	1,32	3,14	644,00	4,52	1,28	1,52	3,73	181,90	1,00	3,00
1	443. поле (1) (a field)	50	2,49	3,45	742,00	4,04	1,83	1,32	3,62	180,20	2,00	4,00
1	444. полка (a shelf)	94	0,43	2,15	356,00	4,51	1,72	1,18	3,70	41,90	2,00	5,00
2	445. половник (a ladle)	67	1,46	2,41	--	4,22	2,19	1,24	4,57	0,90	3,00	8,00
2	446. полотенце (a towel)	91	0,67	3,53	--	4,61	1,28	1,02	3,88	20,50	4,00	9,00
1	447. помидор (a tomato)	82	0,74	2,20	338,00	4,76	1,38	1,02	4,64	15,40	3,00	7,00
1	448. попугай (a parrot)	93	0,48	3,40	302,00	3,87	1,70	1,15	4,00	10,00	3,00	7,00
2	449. портрет (a portrait)	41	2,2	2,65	--	4,39	2,34	1,38	3,53	73,60	2,00	7,00
2	450. портфель (a briefcase)	81	0,98	2,8	--	3,83	2,03	1,13	3,6	31,20	2,00	7,00
2	451. почка (a bud)	96	0,3	3,32	--	3,74	2,38	1,27	3,23	16,20	2,00	5,00
2	452. привидение (a ghost)	86	0,74	1,9	--	3,11	2,01	1,21	3,68	7,10	5,00	11,00
2	453. принц (a prince)	96	0,32	3,24	--	2,55	1,6	1,24	4,2	24,80	1,00	5,00
2	454. принцесса (a princess)	90	0,76	3,51	--	2,92	1,59	1,19	4,12	15,70	3,00	8,00
2	455. прихожая (a vestibule)	20	4,08	3,61	--	3,22	2,19	1,47	1,66	21,10	4,00	9,00
1	456. прищепка (a clothepin)	96	0,32	2,66	155,00	4,06	1,93	1,06	4,84	0,50	3,00	8,00
2	457. пробка (a stopper)	79	1,52	2,78	--	3,62	2,2	1,21	3,83	21,30	2,00	6,00
2	458. продавец (a saleswoman)	38	2,53	3,44	--	4,53	1,76	1,33	4,27	36,90	3,00	8,00
1	459. пружина (a spring)	94	0,33	2,45	302,00	3,32	2,25	1,08	4,63	11,70	3,00	7,00
1	460. прямоугольник (a rectangle)	96	0,32	1,27	213,00	4,46	2,38	1,03	4,92	5,70	5,00	12,00
2	461. птица (a bird)	84	1,08	2,51	--	4,12	1,16	1,2	3,62	94,50	2,00	5,00
2	462. птицы (birds)	57	1,97	2,61	--	4,16	1,13	1,08	3,8	94,50	2,00	5,00
1	463. пуговица (a button)	98	0,16	2,04	288,00	4,75	1,40	1,02	4,84	19,80	4,00	8,00
2	464. пуля (a bullet)	57	2,36	1,63	--	2,37	2,38	1,16	4,03	45,30	2,00	4,00
1	465. пылесос (a vacuum cleaner)	100	0,00	3,23	388,00	4,59	2,03	1,19	4,18	6,00	3,00	7,00
